frequency,exposure,duty_cycle,video_name,pattern_id,model,unaltered,hidden,misplaced,appeared
259,75,1.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,659,146,6,5
259,75,1.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,555,65,8,59
259,75,1.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,449,160,19,47
259,75,1.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,511,111,6,26
259,75,1.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,389,216,23,0
259,75,5.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,680,119,12,18
259,75,5.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,491,300,20,6
259,75,5.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,778,30,3,6
259,75,5.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,615,193,3,5
259,75,5.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,385,191,52,12
259,75,5.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,339,238,51,0
259,75,5.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,483,141,4,36
259,75,5.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,339,243,46,0
259,75,10.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,722,86,3,5
259,75,10.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,727,81,3,4
259,75,10.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,725,34,52,6
259,75,10.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,738,67,6,7
259,75,10.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,357,235,36,6
259,75,10.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,329,264,35,0
259,75,10.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,388,191,49,2
259,75,10.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,270,325,33,1
259,75,20.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,727,64,20,2
259,75,20.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,728,42,41,14
259,75,20.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,752,40,19,4
259,75,20.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,676,59,76,8
259,75,20.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,400,182,46,21
259,75,20.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,286,270,72,3
259,75,20.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,417,164,47,57
259,75,20.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,415,166,47,5
259,75,40.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,670,127,14,3
259,75,40.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,641,109,61,27
259,75,40.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,606,192,13,1
259,75,40.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,672,127,12,5
259,75,40.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,283,286,59,67
259,75,40.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,367,213,48,2
259,75,40.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,259,315,54,14
259,75,40.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,410,166,52,144
259,200,0.1,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,771,28,12,7
259,200,0.1,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,785,23,3,4
259,200,0.1,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,761,36,14,6
259,200,0.1,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,783,25,3,6
259,200,0.1,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,462,145,21,34
259,200,0.1,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,514,111,3,10
259,200,0.1,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,486,128,14,56
259,200,0.1,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,493,132,3,34
259,200,1.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,761,43,7,6
259,200,1.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,766,32,13,9
259,200,1.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,416,377,18,4
259,200,1.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,744,51,16,7
259,200,1.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,491,133,4,35
259,200,1.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,464,110,54,69
259,200,1.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,377,229,22,1
259,200,1.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,483,130,15,68
259,200,5.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,738,41,32,5
259,200,5.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,726,51,34,13
259,200,5.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,409,385,17,4
259,200,5.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,658,148,5,5
259,200,5.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,383,192,53,63
259,200,5.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,406,205,17,69
259,200,5.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,314,277,37,0
259,200,5.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,313,288,27,67
259,200,10.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,683,73,55,5
259,200,10.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,487,303,21,4
259,200,10.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,612,177,22,13
259,200,10.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,497,285,29,4
259,200,10.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,422,160,46,29
259,200,10.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,183,419,26,0
259,200,10.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,281,306,41,56
259,200,10.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,309,264,55,0
259,200,20.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,371,420,20,4
259,200,20.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,452,298,61,4
259,200,20.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,650,85,76,7
259,200,20.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,521,214,76,15
259,200,20.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,139,480,9,0
259,200,20.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,302,242,84,9
259,200,20.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,376,197,55,23
259,200,20.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,267,303,58,63
259,200,40.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,512,245,54,3
259,200,40.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,274,482,55,96
259,200,40.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,581,105,125,66
259,200,40.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,371,349,91,204
259,200,40.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,104,432,92,0
259,200,40.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,115,438,75,0
259,200,40.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,352,219,57,14
259,200,40.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,183,380,65,0
511,32,0.1,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,769,41,1,3
511,32,0.1,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,790,17,4,4
511,32,0.1,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,791,17,3,14
511,32,0.1,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,791,16,4,6
511,32,0.1,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,616,11,1,1
511,32,0.1,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,505,122,1,1
511,32,0.1,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,582,45,1,1
511,32,0.1,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,504,123,1,1
511,32,1.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,765,43,3,2
511,32,1.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,768,40,3,3
511,32,1.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,764,45,2,6
511,32,1.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,773,32,6,8
511,32,1.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,616,9,3,2
511,32,1.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,517,108,3,1
511,32,1.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,509,119,0,3
511,32,1.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,487,137,4,0
511,32,5.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,729,79,3,3
511,32,5.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,770,34,7,5
511,32,5.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,760,49,2,10
511,32,5.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,734,76,1,4
511,32,5.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,457,146,25,6
511,32,5.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,519,107,2,3
511,32,5.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,507,121,0,6
511,32,5.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,468,148,12,6
511,32,10.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,747,59,5,5
511,32,10.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,753,49,9,1
511,32,10.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,759,47,5,7
511,32,10.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,742,63,6,4
511,32,10.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,480,145,3,9
511,32,10.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,532,92,4,1
511,32,10.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,534,91,3,1
511,32,10.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,423,160,45,25
511,32,20.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,735,64,12,5
511,32,20.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,759,44,8,6
511,32,20.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,722,72,17,4
511,32,20.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,728,76,7,6
511,32,20.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,419,161,48,62
511,32,20.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,457,162,9,28
511,32,20.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,436,170,22,3
511,32,20.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,472,151,5,13
511,32,40.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,671,77,63,4
511,32,40.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,754,50,7,4
511,32,40.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,752,51,8,18
511,32,40.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,756,50,5,5
511,32,40.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,450,160,18,2
511,32,40.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,451,158,19,3
511,32,40.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,458,151,19,5
511,32,40.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,428,155,45,2
511,75,0.1,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,752,55,4,11
511,75,0.1,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,754,51,6,7
511,75,0.1,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,754,53,4,9
511,75,0.1,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,744,64,3,5
511,75,0.1,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,482,141,5,23
511,75,0.1,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,445,178,5,1
511,75,0.1,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,476,145,7,15
511,75,0.1,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,446,176,6,2
511,75,1.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,678,129,4,14
511,75,1.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,759,37,15,36
511,75,1.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,753,50,8,8
511,75,1.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,729,73,9,14
511,75,1.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,381,202,45,2
511,75,1.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,476,142,10,56
511,75,1.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,439,163,26,53
511,75,1.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,456,158,14,27
511,75,5.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,721,78,12,8
511,75,5.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,699,102,10,7
511,75,5.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,705,91,15,3
511,75,5.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,728,74,9,7
511,75,5.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,364,205,59,23
511,75,5.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,396,178,54,45
511,75,5.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,365,215,48,2
511,75,5.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,359,210,59,22
511,75,10.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,675,120,16,6
511,75,10.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,619,182,10,8
511,75,10.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,601,195,15,4
511,75,10.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,667,122,22,3
511,75,10.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,283,282,63,0
511,75,10.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,326,242,60,0
511,75,10.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,262,312,54,0
511,75,10.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,332,233,63,2
511,75,20.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,429,355,27,5
511,75,20.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,629,164,18,7
511,75,20.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,536,244,31,5
511,75,20.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,534,250,27,3
511,75,20.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,175,436,17,0
511,75,20.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,311,249,68,4
511,75,20.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,217,364,47,0
511,75,20.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,275,291,62,0
511,75,40.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,611,179,21,2
511,75,40.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,634,155,22,6
511,75,40.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,662,117,32,4
511,75,40.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,516,228,67,2
511,75,40.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,303,252,73,23
511,75,40.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,306,249,73,37
511,75,40.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,257,309,62,3
511,75,40.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,136,413,79,3
511,200,0.1,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,623,179,9,5
511,200,0.1,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,711,86,14,5
511,200,0.1,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,712,86,13,5
511,200,0.1,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,718,81,12,7
511,200,0.1,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,372,211,45,0
511,200,0.1,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,358,218,52,4
511,200,0.1,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,429,179,20,34
511,200,0.1,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,345,223,60,20
511,200,1.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,677,113,21,1
511,200,1.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,615,174,22,2
511,200,1.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,685,77,49,17
511,200,1.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,601,191,19,0
511,200,1.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,246,325,57,24
511,200,1.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,223,354,51,2
511,200,1.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,240,320,68,28
511,200,1.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,267,297,64,19
511,200,5.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,500,291,20,3
511,200,5.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,634,149,28,6
511,200,5.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,580,186,45,6
511,200,5.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,551,213,47,7
511,200,5.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,76,514,38,1
511,200,5.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,280,290,58,0
511,200,5.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,345,226,57,8
511,200,5.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,162,413,53,1
511,200,10.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,668,108,35,8
511,200,10.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,675,100,36,7
511,200,10.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,455,330,26,1
511,200,10.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,336,458,17,4
511,200,10.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,250,331,47,4
511,200,10.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,253,324,51,2
511,200,10.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,199,375,54,0
511,200,10.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,136,485,7,0
511,200,20.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,577,105,129,4
511,200,20.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,433,337,41,1
511,200,20.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,241,469,101,10
511,200,20.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,302,482,27,4
511,200,20.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,35,583,10,0
511,200,20.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,11,615,2,0
511,200,20.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,16,602,10,0
511,200,20.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,108,506,14,0
511,200,40.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,135,573,103,0
511,200,40.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,366,358,87,36
511,200,40.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,258,335,218,3
511,200,40.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,230,476,105,113
511,200,40.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,0,628,0,0
511,200,40.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,1,627,0,0
511,200,40.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,1,627,0,0
511,200,40.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,1,627,0,0
750,32,0.1,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,796,12,3,15
750,32,0.1,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,796,14,1,8
750,32,0.1,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,784,25,2,2
750,32,0.1,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,785,22,4,8
750,32,0.1,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,551,76,1,1
750,32,0.1,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,547,80,1,3
750,32,0.1,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,572,55,1,2
750,32,0.1,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,564,63,1,1
750,32,1.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,765,39,7,49
750,32,1.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,783,24,4,6
750,32,1.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,777,29,5,52
750,32,1.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,756,50,5,4
750,32,1.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,501,126,1,1
750,32,1.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,502,122,4,1
750,32,1.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,501,126,1,1
750,32,1.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,516,109,3,1
750,32,5.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,769,39,3,5
750,32,5.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,751,51,9,5
750,32,5.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,745,59,7,3
750,32,5.0,b22f385b-5d7e5202,740,faster_rcnn_inception_v2_coco_2018_01_28,753,54,4,8
750,32,5.0,b22f385b-5d7e5202,380,ssd_inception_v2_coco_2018_01_28,496,127,5,4
750,32,5.0,b22f385b-5d7e5202,600,ssd_inception_v2_coco_2018_01_28,495,130,3,2
750,32,5.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,488,137,3,2
750,32,5.0,b22f385b-5d7e5202,740,ssd_inception_v2_coco_2018_01_28,485,140,3,3
750,32,10.0,b22f385b-5d7e5202,580,faster_rcnn_inception_v2_coco_2018_01_28,711,63,37,6
750,32,10.0,b22f385b-5d7e5202,640,faster_rcnn_inception_v2_coco_2018_01_28,750,57,4,5
750,32,10.0,b22f385b-5d7e5202,680,faster_rcnn_inception_v2_coco_2018_01_28,733,75,3,10
750,32,10.0,b22f385b-5d7e5202,700,faster_rcnn_inception_v2_coco_2018_01_28,729,75,7,5
750,32,10.0,b22f385b-5d7e5202,580,ssd_inception_v2_coco_2018_01_28,494,131,3,3
750,32,10.0,b22f385b-5d7e5202,640,ssd_inception_v2_coco_2018_01_28,472,137,19,1
750,32,10.0,b22f385b-5d7e5202,680,ssd_inception_v2_coco_2018_01_28,485,137,6,0
750,32,10.0,b22f385b-5d7e5202,700,ssd_inception_v2_coco_2018_01_28,497,129,2,3
750,32,20.0,b22f385b-5d7e5202,380,faster_rcnn_inception_v2_coco_2018_01_28,741,61,9,6
750,32,20.0,b22f385b-5d7e5202,600,faster_rcnn_inception_v2_coco_2018_01_28,732,68,11,3
